n_ports,total_span_days,avg_dwell_time,dwell_ratio,DWT,total_distance,max_distance_per_leg,origin_latitude,lon_sin,lon_cos,longitude_range,hemisphere_crossing,n_territories,type_Bulker,type_Container,type_General Cargo,type_Other,type_Passenger,type_Reefer,type_RoRo,type_Tanker
-0.3847551571862075,0.9916636694302726,0.47836522263334796,-0.27717147019906935,-1.6645224639153997,2.363201084536045,1.074258497440011,1.858279961579195,0.04205666330085591,2.6117203394687953,1.3697948648541511,0.42427550486349236,0.7443542860380179,0,0,0,0,0,1,0,0
-1.5798056581783615,1.1630343656905617,1.2562696624998828,0.4675525290385168,-1.6645224639153997,1.9899480657202693,1.5477140300565728,2.073211866004613,0.3858401275935279,2.3098739864636846,1.1218058747533968,0.42427550486349236,0.7443542860380179,0,0,0,0,0,1,0,0
0.8102953438059464,1.555480201168528,1.167993609092918,1.0689211349169998,-1.7154632360566553,2.0165940249378096,1.04568514950112,-0.2935005277761283,0.6256407917148149,-0.4097276049510933,1.4355256944417627,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
-0.3847551571862075,-1.2248494618946204,-0.8532475247745382,-0.4127927658661085,-1.7154632360566553,-0.3478702602828009,-0.1356554651928663,0.8752125404397987,0.3796427102822294,-0.7759378541748885,-0.7503075774349689,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
-0.3847551571862075,-1.373673948741499,-1.329309038586705,-0.8365279394695915,-1.7154632360566553,-0.3606558003998895,-0.1359669860154885,0.8710099728005557,0.38089471917028367,-0.7744812621484255,-0.7503494652088981,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,1,0,0
0.8102953438059464,0.8314150938746387,-0.5563288407339406,-1.0692250158953862,-1.7154632360566553,0.8522099636390847,-0.13593374722472334,0.8710264373162824,0.3808829502884819,-0.7744949694324991,-0.7503298581657823,0.42427550486349236,-1.1056913180953083,0,0,0,0,0,1,0,0
0.8102953438059464,-0.0906387792162152,-0.5008508408612258,-0.6812603234031402,0.9671017090880409,0.06383581799598369,0.6835442056429599,0.2981312642185756,0.8269559808962542,0.1336214733415418,-0.6144254212663408,0.42427550486349236,0.7443542860380179,1,0,0,0,0,0,0,0
0.8102953438059464,0.08941111159633985,0.7193139613371877,1.37810027744773,2.051395957872675,0.21389217937901706,0.5775417131869688,-0.22121307147800331,-2.019789602422157,1.1371966777718894,1.0910058837060053,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
0.8102953438059464,1.2482292531147248,-0.5995846516927672,-1.269114391783716,2.051395957872675,3.1076960531999074,2.398910462293778,0.853672837740329,0.5767302535113664,-0.49823464075967433,1.0910076661644703,0.42427550486349236,0.7443542860380179,0,1,0,0,0,0,0,0
-0.3847551571862075,1.6864586542134963,2.0122213029347886,2.6400691094996445,-0.2986446116329787,-0.5623995705342659,0.5814267270812676,0.6514844684873853,0.6741704349781189,-0.31067479615776095,-0.6456068584252603,0.42427550486349236,-2.030714120161971,0,1,0,0,0,0,0,0
0.8102953438059464,-0.9506272757796732,-0.4797865895129037,0.004835184719070945,-1.1624990989414556,-0.6194748243922701,0.044941425503414,0.8658154180887782,0.37776445293680516,-0.778116869139519,-0.778899993673356,0.42427550486349236,-1.1056913180953083,0,0,0,0,0,0,1,0
0.8102953438059464,-0.46889875117198465,-0.5538659767337576,-0.4671599622790661,-1.1624990989414556,0.8548469379378846,0.13965111801428956,-2.008279840713086,0.14539701740304303,-0.9985938531410488,-0.8035906083316775,0.42427550486349236,-0.18066851602864512,0,0,0,0,0,0,1,0
0.8102953438059464,-1.581527266812482,-1.0327179653514884,-0.1279490995397776,-1.1624990989414556,-0.6385115288583664,-0.08443586015683179,0.8379286445766615,0.4659800820257533,-0.6672302766156973,-0.7789062322779838,0.42427550486349236,-1.1056913180953083,0,0,0,0,0,0,1,0
