voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,total_span_days,p_invasion,pa_mean,pi_mean,pe_mean
5345,Container,1,30156,7,TAURANGA,37.12991898,0.0002969539,0.9999076666666666,0.3910611533333334,0.000125345
5346,Container,1,30156,7,TAURANGA,41.53539352,0.0002942085,0.9998990000000001,0.3974832316666667,0.00012165499999999999
5348,Bulker,4,63132,6,NELSON,54.39545139,0.0002106813,0.9999971999999999,0.455364368,8.8404e-05
5351,General Cargo,1,63242,6,TAURANGA,52.4328588,0.0003157132,1.0,0.436128244,0.0001448
5356,Container,0,23512,7,TAURANGA,23.37603009,0.0002521876,0.9999981666666667,0.34981637000000004,0.00011884333333333332
5367,Tanker,1,50239,7,TAURANGA,56.96201389,0.0001701162,1.0,0.2566900033333333,0.00010313666666666668
5381,Bulker,3,37806,5,GISBORNE,54.72578704,0.0002164162,0.99999925,0.40982854,0.00012930249999999998
5382,Bulker,4,37806,7,GISBORNE,56.43914352,0.0003063748,0.9999996666666666,0.38579827166666664,0.00012962333333333334
5385,Bulker,4,37806,6,PORT CHALMERS,56.20997685,0.0002331577,0.9999992000000001,0.45262555199999993,0.00010545799999999998
5389,Bulker,4,61241,5,WELLINGTON,49.67701389,0.0002246437,0.99998575,0.5273174300000001,0.00010402
5390,Bulker,1,61241,5,LYTTELTON,55.69084491,0.0001827281,1.0,0.45388936999999996,0.000107975
5392,General Cargo,1,37806,5,AUCKLAND,57.43172454,0.0002108504,1.0,0.478939775,0.00010618500000000001
5393,General Cargo,4,37806,5,TAURANGA,58.83344907,0.0002092834,1.0,0.516993175,0.00010055749999999999
5400,Tanker,0,19980,7,TAURANGA,35.42806713,0.0002597979,0.9999911666666667,0.34674738666666666,0.00012929333333333334
5405,Bulker,4,34407,7,TAURANGA,59.15729167,0.0002956334,0.9999998333333333,0.38340813,0.00012201999999999999
5408,Bulker,4,34391,7,TAURANGA,59.94152778,0.0003299333,1.0,0.396746995,0.00013224
5410,Bulker,4,34391,5,TAURANGA,51.13895833,0.0002723831,1.0,0.5120581799999999,0.0001294725
5411,Bulker,4,34391,6,GISBORNE,51.31006944,0.0002575125,1.0,0.42466223599999997,0.00011844
5412,Bulker,4,34391,7,TAURANGA,52.89369213,0.0003879336,0.9999911666666667,0.49476515666666665,0.00012682333333333332
5413,Bulker,4,34391,6,TAURANGA,53.91361111,0.000294924,0.9999998,0.45806650600000004,0.000126682
5414,Bulker,4,34391,5,LYTTELTON,43.48998843,0.0002327908,1.0,0.5602840550000001,9.858250000000001e-05
5416,Bulker,1,81676,6,LYTTELTON,59.15359954,0.0002412658,1.0,0.41425227600000003,0.000119076
5420,Bulker,4,34552,6,TAURANGA,33.90310185,0.0002551115,1.0,0.451955126,0.00011399000000000001
5421,Bulker,4,34552,5,AUCKLAND,53.07076389,0.0002188746,1.0,0.4959240775,0.00011033000000000001
5422,Bulker,4,34552,7,TAURANGA,46.69841435,0.0003507432,0.9999935,0.4826626033333334,0.00011698833333333332
5423,Bulker,4,34552,5,PORT CHALMERS,53.14739583,0.0001830054,0.9999750000000001,0.469465775,9.364749999999999e-05
5424,Bulker,4,34552,7,WELLINGTON,55.76997685,0.0002406478,0.9999905,0.3516023533333333,0.00010518
5425,Bulker,0,34552,6,TAURANGA,30.80342593,0.0002719888,1.0,0.4459231900000001,0.00012530200000000001
5427,Bulker,3,34529,5,GISBORNE,48.4615162,0.0003440152,1.0,0.6441642725,0.0001345825
5431,Bulker,4,34529,5,TAURANGA,59.09640046,0.0002246024,1.0,0.495686945,0.0001179525
5443,Bulker,4,34484,7,NELSON,53.78947917,0.0003349806,0.9999984999999999,0.43698099333333335,0.00012083333333333332
5447,Bulker,4,34484,5,TAURANGA,56.11174769,0.0002321008,1.0,0.4546102475,0.00012563250000000001
5451,Bulker,4,34387,5,TAURANGA,41.42451389,0.000221928,1.0,0.5022193325,0.0001093175
5452,Bulker,4,34387,5,AUCKLAND,54.19134259,0.0001727089,1.0,0.44268487,9.7875e-05
5453,Bulker,3,34387,6,GISBORNE,36.68158565,0.0003581452,0.9999982,0.52890101,0.00013506199999999998
5454,Bulker,4,34387,7,GISBORNE,59.10011574,0.0002927532,0.9999996666666666,0.3816828016666666,0.00012201833333333333
5456,Bulker,1,34387,6,AUCKLAND,54.19024306,0.0002592551,0.9999996,0.44593656,0.00010750600000000001
5458,Tanker,0,12341,7,NEW PLYMOUTH,36.69458333,0.0002422503,0.9999718333333334,0.35920171500000003,0.00010840666666666666
5460,Tanker,0,12365,7,TAURANGA,46.9856713,0.0002142286,0.9999998333333333,0.29675667666666666,0.00011295166666666666
5467,Bulker,4,57381,6,LYTTELTON,46.66270833,0.0002233252,0.999977,0.48050945799999994,9.051199999999999e-05
5469,Bulker,4,57381,5,NAPIER,48.29744213,0.0002367337,0.99999575,0.5503442725,0.000109405
5472,Bulker,4,37658,7,LYTTELTON,59.44417824,0.0001740392,1.0,0.3329916116666667,8.727333333333334e-05
5474,Bulker,4,37658,7,TAURANGA,53.83957176,0.0003283483,0.9999946666666667,0.41485877499999996,0.00012585833333333333
5479,General Cargo,4,37945,7,WELLINGTON,52.22369213,0.0004455874,0.9999878333333333,0.5688766733333332,0.00012463833333333332
5484,Bulker,4,38002,5,NELSON,59.63916667,0.0001712612,0.99996225,0.3894712575,0.00010506000000000001
5485,Bulker,4,38002,7,WELLINGTON,54.50001157,0.0002786057,0.9999913333333333,0.48240302333333335,9.953e-05
5493,Bulker,4,36184,5,NAPIER,46.43023148,0.0001857935,1.0,0.5424984975,8.558e-05
5497,Container,1,26974,7,TAURANGA,37.3978588,0.0002969725,0.9999076666666666,0.39143264000000005,0.00012525
5498,Container,1,26974,7,TAURANGA,37.01424769,0.0002842016,0.9999076666666666,0.3767927133333333,0.00012413333333333333
5499,Container,1,26974,7,TAURANGA,35.00517361,0.0002701732,0.9999078333333333,0.364984335,0.00012145666666666667
5500,Container,1,26974,7,TAURANGA,34.29681713,0.0002541132,0.9999136666666667,0.35106002666666664,0.00011951999999999998
5502,Container,1,26974,7,TAURANGA,33.40372685,0.0002953089,0.9999076666666666,0.39161577000000003,0.00012413333333333333
5503,Container,1,26974,7,TAURANGA,38.03152778,0.0002697906,0.9999078333333333,0.36293361,0.00012145666666666667
5505,Container,1,26974,7,TAURANGA,42.1297338,0.0002811333,0.9999076666666666,0.371668235,0.00012413333333333333
5506,Container,1,26974,7,TAURANGA,36.44657407,0.0002914613,0.9999076666666666,0.3836792316666667,0.000125345
5508,Container,1,26871,7,TAURANGA,37.69538194,0.0002797171,0.9999921666666668,0.3675296733333333,0.00012505166666666666
5509,Container,1,26871,7,TAURANGA,49.06703704,0.0002570201,0.9999135,0.35313084,0.00011783333333333334
5510,Container,1,26871,7,TAURANGA,34.35175926,0.0002513954,0.9999153333333334,0.34903354999999997,0.00011904833333333332
5511,Container,1,26871,7,TAURANGA,39.29032407,0.0002692221,0.9999095000000001,0.36335098666666665,0.00012210166666666667
5512,Container,1,26871,7,TAURANGA,33.39414352,0.0002952555,0.9999076666666666,0.3914766433333334,0.00012413333333333333
5513,Container,1,26871,7,TAURANGA,39.30502315,0.0002685807,0.9999095000000001,0.3621399783333333,0.00012210166666666667
5514,Container,1,26871,7,TAURANGA,38.44082176,0.0002650349,0.9999095000000001,0.3565716666666667,0.00012219666666666668
5515,Container,1,26871,7,AUCKLAND,36.46559028,0.0002916759,0.9997193333333333,0.3864612033333333,0.00012413333333333333
5516,Container,1,26871,7,TAURANGA,33.68165509,0.0002783585,0.9999078333333333,0.3734397133333333,0.00012266833333333333
5517,Container,1,26871,7,TAURANGA,39.27770833,0.000282644,0.9999076666666666,0.37404808500000003,0.00012413333333333333
5518,Container,1,26871,7,TAURANGA,33.05857639,0.0002849574,0.9999078333333333,0.38278752666666666,0.00012266833333333333
5522,Tanker,4,36681,7,NAPIER,59.36032407,0.0002248677,0.999993,0.36165216833333336,0.00011358333333333332
5527,Container,0,23524,7,TAURANGA,36.50841435,0.0002011711,1.0,0.2831755,0.00011855000000000002
5528,Container,0,23524,7,AUCKLAND,27.22201389,0.0002476984,0.9999941666666666,0.33763081833333336,0.00012146333333333332
5529,Bulker,4,37721,7,TAURANGA,49.57599537,0.0002460324,1.0,0.37023024499999996,0.00011238166666666668
5530,Bulker,4,61302,5,LYTTELTON,57.61820602,0.0002251245,1.0,0.47861221750000005,0.0001171425
5532,Tanker,1,22346,6,TAURANGA,46.02957176,0.0002266541,1.0,0.31841084799999997,0.00013352400000000002
5541,Bulker,3,35513,6,AUCKLAND,49.64515046,0.0003596592,1.0,0.533589282,0.000129846
5574,General Cargo,0,5250,7,NAPIER,47.71118056,0.0001081312,1.0,0.19524382666666665,9.256166666666665e-05
5577,Bulker,1,63948,5,TAURANGA,53.50069444,0.0002054608,1.0,0.3547633525,0.0001448
5578,General Cargo,1,16565,6,TAURANGA,57.20789352,0.0002628795,1.0,0.448397208,0.00011193
5582,Bulker,4,33412,7,NEW PLYMOUTH,43.11047454,0.0002322727,0.9999768333333333,0.39265537333333334,0.00010016666666666666
5586,Bulker,4,37347,7,NEW PLYMOUTH,57.85467593,0.0001831659,1.0,0.36348084333333325,8.420666666666665e-05
5587,Bulker,4,37347,7,NEW PLYMOUTH,53.41412037,0.0001879982,1.0,0.35546878666666665,9.478333333333334e-05
5599,General Cargo,4,28000,5,WELLINGTON,43.52592593,0.0003121382,0.9999985,0.60513578,0.000122915
5601,Bulker,4,37657,7,GISBORNE,43.82217593,0.0003275056,0.999998,0.4152266766666666,0.000126525
5602,Bulker,3,37657,5,NEW PLYMOUTH,22.67096065,0.0002764429,0.99996175,0.6965512425,0.00010539249999999999
5606,Bulker,4,37657,5,TAURANGA,46.7915625,0.0002256265,1.0,0.49369135249999996,0.0001132575
5607,Bulker,3,37657,6,GISBORNE,45.31585648,0.0003057383,0.9999912,0.48580094,0.00012414000000000001
5608,Bulker,3,37657,6,GISBORNE,56.75278935,0.0002847898,0.9999958,0.4778134319999999,0.00012592799999999998
5614,Bulker,4,37657,6,LYTTELTON,58.07417824,0.0003165031,0.9999743999999999,0.5114208060000001,0.00011555599999999999
5615,Bulker,3,37657,6,NEW PLYMOUTH,59.40734954,0.0002008616,0.999968,0.38277131400000003,0.000111694
5616,Bulker,4,37657,6,PORT CHALMERS,55.29141204,0.0002963388,0.9999591999999999,0.515308672,0.00010502399999999998
5620,Bulker,4,34439,5,GISBORNE,54.51003472,0.0002600595,0.9999995,0.49012756,0.00013239
5622,Bulker,4,34439,6,GISBORNE,41.33474537,0.0002902231,1.0,0.44906908199999995,0.00012566200000000002
5625,Bulker,4,34439,6,LYTTELTON,59.20302083,0.0001913851,1.0,0.41022130600000006,9.2088e-05
5626,Bulker,4,34439,7,WELLINGTON,53.19274306,0.0003814735,0.9999861666666666,0.48673888666666665,0.00012456999999999998
5627,Bulker,3,34439,6,NAPIER,43.94690972,0.0003853382,0.9999962,0.578206804,0.000129772
5628,Bulker,4,34439,6,NELSON,54.01760417,0.0002673209,0.9999784,0.511672106,9.8386e-05
5630,Tanker,1,21193,7,TIMARU,50.02665509,0.000183372,1.0,0.25907256333333334,0.00011797
5635,Bulker,4,38176,6,NAPIER,41.26736111,0.0002501191,1.0,0.424830298,0.000118128
5640,Bulker,4,38195,6,PORT CHALMERS,47.93837963,0.0002329495,1.0,0.417827902,0.00011493599999999999
5642,Bulker,4,38195,5,NEW PLYMOUTH,55.86172454,0.0002155219,0.999999,0.499229505,0.0001022025
5643,Bulker,1,38195,5,NAPIER,53.45216435,0.000204911,1.0,0.462056095,0.00011452499999999999
5660,RoRo,0,15425,7,AUCKLAND,22.74876157,0.0003819665,0.9999768333333333,0.49941895833333333,0.00012929333333333334
5662,RoRo,0,15495,7,AUCKLAND,21.82105324,0.000380708,0.9999768333333333,0.4976927516666667,0.00012929333333333334
5663,RoRo,0,15495,7,AUCKLAND,34.75954861,0.0003592689,0.9999855000000001,0.46456211,0.00012424
5665,RoRo,0,15506,7,AUCKLAND,18.60005787,0.0004017356,0.9999768333333333,0.5243797516666667,0.00012929333333333334
5666,RoRo,1,15506,7,AUCKLAND,56.36104167,0.0003263247,0.9999996666666666,0.4325282133333334,0.00012284333333333332
5667,RoRo,0,15506,7,AUCKLAND,18.5171412,0.0003970895,1.0,0.5016392500000001,0.00013195
5668,RoRo,0,15506,7,AUCKLAND,29.2440625,0.0003847486,0.9999996666666666,0.5004058683333333,0.00012376833333333333
5671,RoRo,0,15465,7,AUCKLAND,26.79769676,0.0003980655,1.0,0.509329745,0.000125275
5672,RoRo,0,15465,7,AUCKLAND,25.09638889,0.0004112049,0.9999855000000001,0.5330581133333333,0.00012424
5674,Container,0,36917,7,LYTTELTON,30.13896991,0.0002560874,0.9999798333333333,0.42031470833333334,9.688833333333332e-05
5677,Bulker,4,38584,6,TAURANGA,37.12438657,0.0002653624,1.0,0.4630510259999999,0.00011937200000000001
5678,Bulker,4,38584,6,NAPIER,37.86895833,0.0002221146,1.0,0.448540004,0.00010546800000000001
5680,Bulker,4,38584,7,TIMARU,56.18364583,0.0001849767,1.0,0.35316420333333337,8.818666666666667e-05
5681,Bulker,4,38584,5,NAPIER,43.32387731,0.0001734959,1.0,0.49733608999999995,8.774999999999999e-05
5682,Bulker,0,38584,7,TAURANGA,52.32583333,0.0002381374,1.0,0.34621100833333335,0.00011479666666666666
5683,Bulker,4,38584,6,TIMARU,54.60369213,0.0001843206,1.0,0.44035011599999996,8.449199999999999e-05
5684,Bulker,4,38584,5,TAURANGA,36.09784722,0.0002412468,1.0,0.5278583225,0.00011483000000000001
5686,Bulker,4,38582,5,TAURANGA,51.5606713,0.0002740593,1.0,0.47322176,0.0001448
5687,Bulker,4,38582,5,TAURANGA,42.88059028,0.0002312376,1.0,0.481983685,0.00011533
5692,Bulker,4,38559,7,NAPIER,55.50261574,0.0001731962,1.0,0.331369395,8.727333333333334e-05
5694,Bulker,4,38559,5,NEW PLYMOUTH,58.05481481,0.0002801597,0.9999994999999999,0.56072193,0.00012018
5695,Bulker,4,38559,5,NAPIER,44.97866898,0.0001841969,1.0,0.457471105,0.00010549499999999999
5698,Bulker,4,38559,5,TAURANGA,40.27612269,0.0002462594,1.0,0.5122602825,0.00011533
5700,Bulker,4,38559,5,TAURANGA,45.71554398,0.0002301985,1.0,0.5163988575,0.00011213250000000001
5704,Bulker,4,38593,6,AUCKLAND,49.8894213,0.0002643991,1.0,0.42986272200000003,0.000121038
5708,Bulker,4,38593,7,TIMARU,46.89269676,0.0001715708,1.0,0.3278271916666667,8.818666666666667e-05
5710,Bulker,1,38593,6,TAURANGA,56.49365741,0.0002648289,1.0,0.447789892,0.00011167200000000001
5711,General Cargo,4,38592,5,TAURANGA,51.89880787,0.000244407,1.0,0.5505612074999999,0.0001109075
5714,General Cargo,4,38575,5,LYTTELTON,58.65974537,0.0001805923,1.0,0.49022638500000004,9.488e-05
5715,General Cargo,4,38575,6,GISBORNE,51.33576389,0.0003601225,0.9999996,0.593755452,0.00011815
5719,Tanker,1,12972,7,TAURANGA,55.62171296,0.0001800734,1.0,0.26036306000000004,0.000114165
5724,RoRo,1,22438,7,AUCKLAND,49.61299769,0.0003075037,1.0,0.45367326,0.00011101333333333334
5728,Bulker,4,38607,5,AUCKLAND,45.53430556,0.0002850219,0.99997125,0.5550690225,0.0001280175
5731,Tanker,0,12342,7,TAURANGA,34.19341435,0.0002659119,0.999994,0.34619569666666666,0.00012065166666666668
5741,Bulker,4,37534,7,TAURANGA,43.87618056,0.0002872706,1.0,0.417981975,0.00011978166666666669
5744,RoRo,1,18160,7,AUCKLAND,42.36314815,0.0003211265,0.9999996666666666,0.4318313266666667,0.00012433333333333334
5745,RoRo,1,18160,7,AUCKLAND,48.02940972,0.0003518967,0.9999996666666666,0.4632279066666667,0.00012021666666666667
5754,RoRo,1,15853,5,AUCKLAND,50.0556713,0.0001927894,0.9999995,0.3942012375,0.0001188325
5756,RoRo,4,15853,6,AUCKLAND,56.48802083,0.0002999243,0.9999752000000001,0.47310461200000004,0.000123912
5757,RoRo,4,15853,7,AUCKLAND,57.58074074,0.0003026675,0.9999793333333334,0.4152342816666667,0.00012169833333333333
5761,Bulker,4,63479,5,NELSON,33.14293981,0.0002020156,1.0,0.55649804,9.0965e-05
5771,Container,0,21361,7,AUCKLAND,23.77172454,0.0002201723,1.0,0.3153061716666667,0.00011563000000000002
5773,Container,0,21475,7,AUCKLAND,37.05572917,0.000226299,1.0,0.31718698,0.00011855000000000002
5777,Bulker,4,37949,6,TAURANGA,44.27513889,0.0002887617,1.0,0.45566280400000003,0.000121038
5788,Bulker,4,39875,6,AUCKLAND,49.45134259,0.0002299412,1.0,0.410175046,0.00010514399999999998
5795,Tanker,4,50159,5,TAURANGA,34.56086806,0.0002174552,1.0,0.45301938750000004,0.00012364
5799,Tanker,4,49995,5,TAURANGA,51.83482639,0.0001961922,0.9999972500000001,0.4121252375,0.000119975
5803,Bulker,3,36833,7,LYTTELTON,50.3008912,0.0003247833,0.9999618333333333,0.4310385366666667,0.00011127
5804,Bulker,4,36833,5,AUCKLAND,57.64494213,0.0002636466,1.0,0.5166450075,0.00012364
5805,Tanker,0,19946,7,TAURANGA,27.84805556,0.0002418612,1.0,0.3208979583333333,0.00012641
5807,Bulker,4,37679,5,AUCKLAND,58.29980324,0.0002166724,1.0,0.46098744,0.00012129000000000001
5813,Bulker,4,37520,5,AUCKLAND,32.52351852,0.000245414,1.0,0.5443793374999999,0.00011369750000000001
5814,Bulker,4,37520,6,AUCKLAND,41.09260417,0.0002503121,1.0,0.461184172,0.00010535799999999999
5819,Tanker,4,49951,6,TAURANGA,59.17378472,0.000183862,0.9998828,0.327694204,0.00011311800000000001
5830,Bulker,1,37005,6,TIMARU,59.24822917,0.000216543,1.0,0.46239315599999997,0.00010064799999999999
5832,Bulker,4,37005,5,PORT CHALMERS,53.96085648,0.0001632422,1.0,0.4190261125,9.225999999999999e-05
5835,Bulker,3,37155,5,TAURANGA,48.00592593,0.0002873288,0.999989,0.5371343475,0.0001338475
5836,Bulker,4,37155,6,TAURANGA,57.30679398,0.00031669,0.999989,0.482544752,0.00012579199999999998
5841,Bulker,4,37105,7,GISBORNE,45.66261574,0.0003800734,0.9999981666666667,0.48503581166666665,0.00012507333333333333
5844,Bulker,1,37130,7,LYTTELTON,59.30546296,0.0002457464,1.0,0.37379454833333337,0.00011657999999999998
5845,Bulker,1,37130,6,NAPIER,54.5075463,0.000236948,1.0,0.38827149800000005,0.000119076
5846,Bulker,4,37130,6,NEW PLYMOUTH,44.44643519,0.0002267353,0.9999722,0.469537118,9.599000000000001e-05
5854,Tanker,0,22292,7,TAURANGA,43.6428125,0.0001894391,1.0,0.2922871283333333,0.00011469666666666667
5859,Bulker,4,37516,7,TAURANGA,50.76975694,0.0002485954,1.0,0.36952931666666666,0.00011533666666666666
5861,Bulker,4,37516,7,AUCKLAND,41.56309028,0.0003117144,1.0,0.393768415,0.00013195
5864,Tanker,4,16297,7,TAURANGA,41.70883102,0.0002787276,0.9999915,0.355607515,0.00012169833333333333
5865,Tanker,0,16297,6,TAURANGA,46.30113426,0.0001966363,1.0,0.369204988,0.00011006
5869,Bulker,4,38645,6,LYTTELTON,46.81322917,0.0001700374,1.0,0.40739740399999996,8.3256e-05
5870,Bulker,4,38645,5,TAURANGA,56.51287037,0.0001959414,1.0,0.4397443225,0.00011217
5871,Bulker,4,38648,7,TAURANGA,57.28619213,0.000324246,0.999998,0.43750034666666665,0.00011497333333333335
5873,Bulker,1,38648,5,TAURANGA,44.58497685,0.0002229374,1.0,0.4677252525000001,0.000119845
5876,Bulker,4,38671,7,NAPIER,46.94962963,0.0002740111,0.9999963333333334,0.4508856483333334,0.00010638666666666666
5883,Bulker,4,38652,5,NEW PLYMOUTH,44.05248843,0.0002745488,0.99999875,0.5495682975,0.0001221175
5886,Tanker,4,50068,7,TAURANGA,52.92608796,0.0001614597,1.0,0.23787375,0.00011471333333333333
5891,Bulker,1,38929,5,NAPIER,58.55034722,0.000208355,1.0,0.44368188500000005,0.00011951749999999998
5895,RoRo,1,15853,7,AUCKLAND,49.37385417,0.0002915942,0.9999996666666666,0.3961591033333334,0.00012011333333333334
5897,Bulker,3,34442,6,NEW PLYMOUTH,57.77810185,0.0002821188,0.9999988,0.43045611,0.000117526
5900,Bulker,4,34442,5,NELSON,46.00965278,0.0002324007,0.9999965,0.529185555,0.000109405
5903,Bulker,4,34447,7,TIMARU,55.58984954,0.0001839452,1.0,0.36617090999999996,8.304333333333332e-05
5905,Bulker,4,34447,6,TAURANGA,52.95478009,0.0002770631,0.9999998,0.43726215599999996,0.00011844
5927,Bulker,4,61588,5,NELSON,33.33262731,0.0002626617,1.0,0.5638894249999999,0.00011732999999999999
5937,Tanker,1,17764,6,PORT CHALMERS,53.75876157,0.0001384295,1.0,0.306750162,8.9472e-05
5938,Tanker,1,17764,5,TAURANGA,39.02501157,0.0001590718,1.0,0.3867163075,0.00010923
5943,Bulker,4,45429,5,AUCKLAND,58.504375,0.0001949891,1.0,0.4577454575,0.00011449500000000001
5949,Bulker,4,37692,5,GISBORNE,46.25738426,0.0002677051,0.99999925,0.524490435,0.0001233725
5954,General Cargo,4,37644,5,NELSON,43.7652662,0.000184363,1.0,0.5499392200000001,8.382e-05
5956,Bulker,1,37655,5,LYTTELTON,42.92987269,0.0002306165,1.0,0.5083223800000001,0.00011005
5957,Bulker,3,37655,7,NAPIER,53.39381944,0.0002894858,0.9999966666666666,0.4370609583333333,0.00010829999999999999
5966,Container,1,35066,7,TAURANGA,34.65210648,0.0003102026,0.9999135,0.4184435416666667,0.00012219666666666668
5967,Container,1,35066,7,NELSON,31.77038194,0.0002867904,0.9999599999999998,0.4526374933333333,0.0001024
5968,Container,1,35066,7,TAURANGA,50.04501157,0.0002585939,0.9999939999999999,0.35584236,0.00011683833333333333
5969,Container,1,35066,7,TAURANGA,37.36789352,0.0003245435,0.9999076666666666,0.43007543833333334,0.00012413333333333333
5970,Container,1,35066,7,TAURANGA,32.48459491,0.0003349263,0.9999076666666666,0.44442157499999996,0.00012413333333333333
5972,Container,1,35066,7,AUCKLAND,34.81305556,0.0003311853,0.9997193333333333,0.436430515,0.000125345
5973,Container,1,35066,7,TAURANGA,38.59908565,0.0003132561,0.9999076666666666,0.4152205666666666,0.00012413333333333333
5974,Container,1,35066,7,TAURANGA,39.17427083,0.0003279039,0.9999076666666666,0.43394020333333333,0.00012413333333333333
5975,Container,1,35031,7,TAURANGA,37.74587963,0.0003064822,0.9999078333333333,0.41053342833333334,0.00012266833333333333
5976,Container,1,35031,7,TAURANGA,33.87425926,0.0003347882,0.9999076666666666,0.4440113616666667,0.00012413333333333333
5977,Container,1,35031,7,TAURANGA,38.77123843,0.0002818585,0.9999136666666667,0.39333229000000003,0.00011765333333333334
5979,Container,1,35031,7,TAURANGA,35.80003472,0.0003103017,0.9999135,0.41796882999999996,0.00012219666666666665
5980,Container,1,35031,7,TAURANGA,36.44116898,0.0003089704,0.9999135,0.41662885,0.00012219666666666668
5981,Container,1,35031,7,TAURANGA,43.64435185,0.0003118648,0.9999076666666666,0.41172831,0.00012413333333333333
5983,Container,1,35031,7,TAURANGA,38.51483796,0.0003107851,0.9999076666666666,0.4113932466666667,0.00012413333333333333
5984,Container,1,35031,7,TAURANGA,36.56978009,0.0003034352,0.9999135,0.40862636999999996,0.00012219666666666668
5986,Container,1,35036,7,TAURANGA,35.20622685,0.0002900039,0.9999136666666667,0.40036617166666666,0.00011951999999999998
5987,Container,1,35036,7,TAURANGA,37.83222222,0.0002850306,0.9999136666666667,0.39751433500000005,0.00011765333333333334
5988,Container,1,35036,7,TAURANGA,34.59074074,0.0003082769,0.9999135,0.41584668666666663,0.00012219666666666668
5989,Container,1,35036,7,TAURANGA,32.77936343,0.0003395654,0.9999076666666666,0.45057813,0.00012413333333333333
5990,Container,1,35036,7,TAURANGA,36.7765162,0.0003287501,0.9999076666666666,0.43553684666666664,0.00012413333333333333
5991,Container,1,35036,7,TAURANGA,41.45150463,0.0003031725,0.9999135,0.41197706666666667,0.00012033
5992,Container,1,35036,7,TAURANGA,35.60945602,0.0003326888,0.9999076666666666,0.4411454833333333,0.00012413333333333333
5993,Container,1,35036,7,TAURANGA,45.89140046,0.000251401,0.9999136666666667,0.35128621833333334,0.00011653666666666667
5994,Container,1,35036,7,TAURANGA,39.27451389,0.0003200185,0.9999076666666666,0.4206281733333333,0.000125345
5995,Container,1,35036,7,TAURANGA,39.15751157,0.0003216672,0.9999076666666666,0.4253636883333334,0.00012413333333333333
5996,Container,1,35036,7,TAURANGA,41.72237269,0.0003189357,0.9999076666666666,0.421711945,0.00012413333333333333
5999,Tanker,0,19956,7,TAURANGA,30.48243056,0.0002579019,1.0,0.328423385,0.00012210166666666667
6009,Bulker,1,37739,5,LYTTELTON,38.2071875,0.000207078,1.0,0.48205331500000004,0.00010349
6015,Bulker,4,37717,5,GISBORNE,50.91725694,0.0002303106,1.0,0.45449285500000003,0.00012521749999999998
6016,Bulker,4,37717,6,TAURANGA,57.97949074,0.0002927157,0.999987,0.503382698,0.00011792199999999999
6018,Bulker,4,37717,6,WELLINGTON,53.33729167,0.000306156,0.9999868,0.531143242,0.00010502399999999998
6019,Bulker,4,37717,5,NAPIER,54.98008102,0.0002227448,1.0,0.465972565,0.000118515
6021,Bulker,4,37717,6,TAURANGA,45.46010417,0.0002558133,0.9999998,0.44423511399999993,0.000108508
6022,Bulker,4,37717,5,NEW PLYMOUTH,33.15658565,0.0002440936,1.0,0.503021105,0.00012132
6023,Bulker,4,37732,7,PORT CHALMERS,50.28096065,0.000317284,0.999966,0.46201387499999996,0.00010839666666666665
6024,Bulker,4,37732,7,AUCKLAND,40.73363426,0.0003137874,1.0,0.3963878566666667,0.00013195
6026,Tanker,4,49904,5,TAURANGA,51.215625,0.0002021557,0.99999025,0.4457761025,0.00011577000000000001
6030,Tanker,0,12689,5,LYTTELTON,41.4668287,0.0001434495,0.9999965,0.39657861250000004,0.0001034225
6032,Container,0,21475,7,TAURANGA,30.24349537,0.0002217062,0.9999981666666667,0.30632227166666665,0.00011884333333333332
6033,Container,0,21475,6,TAURANGA,25.23806713,0.0001925348,1.0,0.329427928,0.00011647199999999999
6036,Container,0,21475,6,AUCKLAND,31.60699074,0.0001819923,1.0,0.30693869000000007,0.000119014
6037,Container,0,21475,7,TAURANGA,28.3115625,0.0002316949,0.9999981666666667,0.31572161833333334,0.00012146333333333332
6038,Container,1,21475,7,TAURANGA,30.30563657,0.000249093,0.9999921666666668,0.33688417333333337,0.00012130000000000001
6040,Container,4,21475,6,AUCKLAND,25.06775463,0.0002090798,0.9999929999999999,0.345649446,0.00011936600000000001
6044,Container,0,21475,7,AUCKLAND,28.04069444,0.0002226136,1.0,0.31222635833333334,0.00011855000000000002
6045,Container,0,21475,7,AUCKLAND,25.43300926,0.0002207799,1.0,0.30328484,0.00012117000000000002
6046,Container,0,21475,7,LYTTELTON,27.44605324,0.0002263775,0.9999790000000001,0.34548204166666663,0.00010605499999999999
6048,Container,1,26868,7,TAURANGA,39.62761574,0.0002471406,0.9999136666666667,0.34146682,0.000119425
6049,Container,1,26868,7,TAURANGA,34.25017361,0.0002601094,0.9999136666666667,0.3595900433333333,0.000119425
6050,Container,1,26868,7,TAURANGA,32.87429398,0.0003003878,0.9999076666666666,0.3956433483333333,0.000125345
6051,Container,1,26868,7,TAURANGA,37.19597222,0.0002749698,0.9999095000000001,0.37115084000000004,0.00012210166666666667
6052,Container,1,26868,7,TAURANGA,36.27215278,0.0002893247,0.9999076666666666,0.38069997,0.000125345
6053,Container,1,26868,7,TAURANGA,33.0325463,0.000295696,0.9999076666666666,0.3919825616666666,0.00012413333333333333
